scenario,description,seed,delivered_packages,pending_packages,average_delivery_time,average_waiting_time,total_cost,total_income,gross_profit,moto_distance,furgoneta_distance,moto_trips,furgoneta_trips
B1,Alta demanda con furgonetas,,180,6,1.1922080684719176,0.2824442924367441,898480.6248136655,8400000.0,7501519.375186334,0.0,472.4158495102322,0,18
B1,Alta demanda con furgonetas,,180,7,1.1519575194094875,0.2870557512416869,941193.9420037759,8350000.0,7408806.057996225,0.0,525.8074959978707,0,18
B1,Alta demanda con furgonetas,,210,4,1.169690482935852,0.2668472014838598,989887.9532771207,9200000.0,8210112.04672288,0.0,586.675010089552,0,21
B1,Alta demanda con furgonetas,,200,8,1.2050018189235845,0.2695790422103203,954162.0798412849,9250000.0,8295837.920158715,0.0,542.017668294757,0,20
B1,Alta demanda con furgonetas,,200,2,1.1830866163679719,0.26643420109307053,989851.9021364902,9400000.0,8410148.09786351,0.0,586.6299461637633,0,20
B1,Alta demanda con furgonetas,,220,9,1.1323999318291187,0.24599864473593322,1017780.7382123624,10850000.0,9832219.261787638,0.0,621.5409912586036,0,22
B1,Alta demanda con furgonetas,,200,10,1.1805628937109496,0.2717704754125947,989840.1032200578,9200000.0,8210159.896779942,0.0,586.6151975182227,0,20
B1,Alta demanda con furgonetas,,210,10,1.1619309082662272,0.255056677710605,1001944.1653698541,9450000.0,8448055.834630147,0.0,601.7452752054683,0,21
B1,Alta demanda con furgonetas,,190,8,1.1788710455251172,0.2722395875551378,934589.4899800334,8950000.0,8015410.510019966,0.0,517.5519309681924,0,19
B1,Alta demanda con furgonetas,,200,6,1.396368277526879,0.2936259208096032,972771.9027327194,9250000.0,8277228.09726728,0.0,565.2799469090501,0,20
B1,Alta demanda con furgonetas,,230,3,1.18005818889627,0.24617571310576622,1048693.1147407456,10300000.0,9251306.885259254,0.0,660.181461919083,0,23
B1,Alta demanda con furgonetas,,200,5,1.174960783685532,0.2845341151249783,974916.7930192983,9900000.0,8925083.206980702,0.0,567.9610597672737,0,20
B1,Alta demanda con furgonetas,,180,2,1.1783225512302917,0.297912726274211,927485.9171876012,7700000.0,6772514.082812399,0.0,508.6724649776518,0,18
B1,Alta demanda con furgonetas,,210,3,1.1035475099547647,0.25267776118234325,953252.5350491606,9200000.0,8246747.464950839,0.0,540.8807373046011,0,21
B1,Alta demanda con furgonetas,,200,5,1.1140146859476214,0.24083456758595648,975216.3892402678,8900000.0,7924783.610759732,0.0,568.3355550434856,0,20
B1,Alta demanda con furgonetas,,180,8,1.2719467515130358,0.30482824315311563,925684.7924297064,7700000.0,6774315.207570294,0.0,506.4210590302838,0,18
B1,Alta demanda con furgonetas,,210,8,0.9784400262155625,0.24280869169059793,979334.4870736819,9150000.0,8170665.512926318,0.0,573.4831773352528,0,21
B1,Alta demanda con furgonetas,,210,9,1.2066281687361764,0.25447365359020285,981131.0539353826,9400000.0,8418868.946064617,0.0,575.7288859123792,0,21
B1,Alta demanda con furgonetas,,210,6,1.2014129997936724,0.25917650848457596,972305.3016957858,10000000.0,9027694.698304214,0.0,564.696695612883,0,21
B1,Alta demanda con furgonetas,,200,8,1.13262959462798,0.28025149997307475,1005639.3261557176,8900000.0,7894360.6738442825,0.0,606.3642261877978,0,20
B1,Alta demanda con furgonetas,,190,7,1.306345025827494,0.2875839394735625,962993.0533283402,8750000.0,7787006.94667166,0.0,553.0563851535761,0,19
B1,Alta demanda con furgonetas,,190,2,1.210697452000002,0.26981851981631927,944591.4093980015,8350000.0,7405408.590601998,0.0,530.0543302406522,0,19
B1,Alta demanda con furgonetas,,210,1,1.2695915172810552,0.2852261001332592,1019218.5920181856,9500000.0,8480781.407981815,0.0,623.3383085158831,0,21
B1,Alta demanda con furgonetas,,190,6,1.2768671144987012,0.2822201424396085,959972.9059888164,8950000.0,7990027.094011184,0.0,549.2812009791713,0,19
B1,Alta demanda con furgonetas,,180,10,1.1828132505770959,0.2722913089095853,919490.278609251,8050000.0,7130509.721390749,0.0,498.6779167547147,0,18
B1,Alta demanda con furgonetas,,190,2,1.1169358992857588,0.26924164365220976,935118.3516423224,8250000.0,7314881.648357677,0.0,518.2130080460535,0,19
B1,Alta demanda con furgonetas,,200,7,1.1490878323312887,0.24707733243971133,974244.4720861429,8950000.0,7975755.527913857,0.0,567.1206586008293,0,20
B1,Alta demanda con furgonetas,,160,3,1.2667400373661173,0.29959038782252495,901059.250830188,6900000.0,5998940.749169812,0.0,475.6391320308858,0,16
B1,Alta demanda con furgonetas,,190,11,1.3692877281649412,0.309548266827039,972507.1045424533,8000000.0,7027492.895457547,0.0,564.9489491712172,0,19
B1,Alta demanda con furgonetas,,180,10,1.1323742662535985,0.30468600160051307,900385.9331160935,8150000.0,7249614.066883907,0.0,474.7974848882675,0,18
B1,Alta demanda con furgonetas,,210,2,1.114302048410551,0.2653670129207072,969515.4227416404,10000000.0,9030484.57725836,0.0,561.2093469202014,0,21
B1,Alta demanda con furgonetas,,190,6,1.2182239766958558,0.2711798784676018,950260.6846286872,8900000.0,7949739.315371313,0.0,537.1409242790097,0,19
B1,Alta demanda con furgonetas,,190,2,1.1274685774714759,0.2871157555945057,944693.2870524181,8850000.0,7905306.712947582,0.0,530.1816773086732,0,19
B1,Alta demanda con furgonetas,,190,5,1.1601994406259926,0.24851529782425022,968894.7668624193,9200000.0,8231105.233137581,0.0,560.4335270711748,0,19
B1,Alta demanda con furgonetas,,170,6,1.3079026948313865,0.3136150161532135,903231.9540092645,7700000.0,6796768.045990735,0.0,478.35501100473147,0,17
B1,Alta demanda con furgonetas,,220,5,1.2204848720726387,0.2587395932684836,1016810.7322884692,9700000.0,8683189.267711531,0.0,620.3284838537373,0,22
B1,Alta demanda con furgonetas,,210,7,1.2209799849046605,0.25123970243798044,994499.965519732,9500000.0,8505500.034480268,0.0,592.4400253928156,0,21
B1,Alta demanda con furgonetas,,200,10,1.223244197737114,0.2667470217116517,981104.7708426222,8750000.0,7768895.229157378,0.0,575.6960320464286,0,20
B1,Alta demanda con furgonetas,,210,2,1.2362808280769622,0.26115342133834873,981584.2074599906,9400000.0,8418415.79254001,0.0,576.2953278181388,0,21
B1,Alta demanda con furgonetas,,200,5,1.2310420697280942,0.26132059170913213,986480.5496316635,8700000.0,7713519.450368336,0.0,582.4157555327304,0,20
B1,Alta demanda con furgonetas,,180,12,1.2405489369762293,0.2883618305953717,924487.5488973873,8550000.0,7625512.451102613,0.0,504.9245046148848,0,18
B1,Alta demanda con furgonetas,,200,8,1.1662917964976727,0.2668937831097438,956608.9332166613,8900000.0,7943391.066783339,0.0,545.0762350139776,0,20
B1,Alta demanda con furgonetas,,190,4,1.2098983947751463,0.272802236060549,951546.3346709728,8600000.0,7648453.665329027,0.0,538.7479868318668,0,19
B1,Alta demanda con furgonetas,,190,8,1.2801003035327179,0.28071334200205283,967481.914374198,8050000.0,7082518.085625802,0.0,558.6674614608978,0,19
B1,Alta demanda con furgonetas,,180,3,1.1810298419332566,0.3090421424907817,941746.20262646,8600000.0,7658253.79737354,0.0,526.4978217762256,0,18
B1,Alta demanda con furgonetas,,200,3,1.3440992780850394,0.2774378283718317,978061.0431598461,9400000.0,8421938.956840154,0.0,571.8913724429582,0,20
B1,Alta demanda con furgonetas,,190,4,1.186777022455549,0.28480095469712746,943748.7133181728,8800000.0,7856251.286681827,0.0,529.0009601408669,0,19
B1,Alta demanda con furgonetas,,210,4,1.1566284062764116,0.2620530460762105,980483.4681782485,9400000.0,8419516.531821752,0.0,574.9194037159612,0,21
B1,Alta demanda con furgonetas,,200,8,1.213015700480277,0.300901198725166,969393.2835246748,9250000.0,8280606.716475325,0.0,561.0566728989941,0,20
B1,Alta demanda con furgonetas,,200,1,1.122441475612064,0.2605049407385456,984499.1219364945,8800000.0,7815500.8780635055,0.0,579.9389709137688,0,20
B1,Alta demanda con furgonetas,,200,1,1.2326572744565742,0.2740017679984619,986640.1196356907,9050000.0,8063359.880364309,0.0,582.6152180377641,0,20
B1,Alta demanda con furgonetas,,190,5,1.2577211524992766,0.28859749168877286,981460.6513274778,8550000.0,7568539.348672522,0.0,576.1408826524978,0,19
B1,Alta demanda con furgonetas,,170,3,1.3571804457649232,0.3108521512779368,906745.2379141223,7400000.0,6493254.762085877,0.0,482.7466158858035,0,17
B1,Alta demanda con furgonetas,,200,6,1.1693758563062364,0.2856912070828686,958081.0130760055,9600000.0,8641918.986923994,0.0,546.9163348381574,0,20
B1,Alta demanda con furgonetas,,210,12,1.1867476037966054,0.25433889800275844,982866.7283650967,8750000.0,7767133.271634903,0.0,577.8984789495219,0,21
B1,Alta demanda con furgonetas,,200,9,1.2297824426610624,0.2701170301393497,994689.3557665742,8900000.0,7905310.644233426,0.0,592.6767632013688,0,20
B1,Alta demanda con furgonetas,,160,9,1.3092525546810467,0.31018839178715674,907546.5427452737,7400000.0,6492453.457254726,0.0,483.74824692474255,0,16
B1,Alta demanda con furgonetas,,190,4,1.390556944345025,0.2757020835626329,961375.7105525115,8900000.0,7938624.289447488,0.0,551.03470668379,0,19
B1,Alta demanda con furgonetas,,210,4,1.0724769370554597,0.23876503144374234,1008461.0257912024,9450000.0,8441538.974208798,0.0,609.8913507321533,0,21
B1,Alta demanda con furgonetas,,180,1,1.141543876548248,0.27498569031363734,947516.9936481571,8000000.0,7052483.006351843,0.0,533.7113105533473,0,18
B1,Alta demanda con furgonetas,,180,4,1.0934158800507285,0.2784167457903758,908150.8760238696,7650000.0,6741849.12397613,0.0,484.5036635229874,0,18
B1,Alta demanda con furgonetas,,190,8,1.2007931945255315,0.2578858068011406,966419.5180089317,8300000.0,7333580.481991068,0.0,557.3394660043153,0,19
B1,Alta demanda con furgonetas,,190,1,1.0950030613903163,0.29699063540201814,950100.1088442805,8800000.0,7849899.89115572,0.0,536.9402045485011,0,19
B1,Alta demanda con furgonetas,,190,1,1.2347817154473553,0.2903378172155569,959698.9046062188,8200000.0,7240301.095393782,0.0,548.938699250924,0,19
B1,Alta demanda con furgonetas,,160,6,1.3540078433078218,0.3308013475569812,915349.7476048903,7750000.0,6834650.25239511,0.0,493.5022529992634,0,16
B1,Alta demanda con furgonetas,,200,9,1.20968072762187,0.2633191285433874,966797.0720041408,8900000.0,7933202.927995859,0.0,557.8114084983266,0,20
B1,Alta demanda con furgonetas,,200,6,1.1678603352686066,0.2764245853460354,959888.4546010831,9150000.0,8190111.545398917,0.0,549.1756367445047,0,20
B1,Alta demanda con furgonetas,,190,0,1.280018110461794,0.27009121936569835,964179.3362773883,8650000.0,7685820.663722612,0.0,554.5392388398865,0,19
B1,Alta demanda con furgonetas,,180,3,1.07793758039699,0.28557454103694874,928780.1368182799,7900000.0,6971219.8631817205,0.0,510.29023951600044,0,18
B1,Alta demanda con furgonetas,,190,1,1.3590613483667418,0.2907124570673145,982619.4273667897,8750000.0,7767380.572633211,0.0,577.5893527016376,0,19
B1,Alta demanda con furgonetas,,220,10,1.2243520235705772,0.24050790911252504,1049411.7989771797,9900000.0,8850588.20102282,0.0,661.0798172146257,0,22
B1,Alta demanda con furgonetas,,190,11,1.101244890846113,0.28297893047562434,955826.868287635,8850000.0,7894173.131712365,0.0,544.0986538526943,0,19
B1,Alta demanda con furgonetas,,210,6,1.1530538792175402,0.23885663338688698,984276.8596593156,8650000.0,7665723.140340684,0.0,579.6611430672951,0,21
B1,Alta demanda con furgonetas,,190,2,1.1102164297549493,0.27497105829543245,939660.3990478107,8400000.0,7460339.600952189,0.0,523.8905673029144,0,19
B1,Alta demanda con furgonetas,,180,9,1.2694750449699401,0.3104165390433633,952267.5471086075,7900000.0,6947732.452891393,0.0,539.6495023789101,0,18
B1,Alta demanda con furgonetas,,190,1,1.1790512617096356,0.2834430017808617,950717.2829870855,8850000.0,7899282.717012915,0.0,537.7116722270077,0,19
B1,Alta demanda con furgonetas,,210,3,1.1159468038166336,0.2698944929962646,992529.4736194643,10050000.0,9057470.526380535,0.0,589.9769105174811,0,21
B1,Alta demanda con furgonetas,,180,8,1.2191527923573973,0.3140088594033748,934432.0274901183,8600000.0,7665567.9725098815,0.0,517.3551028557986,0,18
B1,Alta demanda con furgonetas,,210,7,1.1968454743382324,0.25603862123898047,1004063.15927269,8650000.0,7645936.84072731,0.0,604.3940175840132,0,21
B1,Alta demanda con furgonetas,,200,0,1.1550260100194076,0.2678161091447136,959581.5446216686,9450000.0,8490418.455378331,0.0,548.7919992702361,0,20
B1,Alta demanda con furgonetas,,190,10,1.027490296174197,0.24922743927385926,920472.8857163286,8000000.0,7079527.114283672,0.0,499.9061756385618,0,19
B1,Alta demanda con furgonetas,,190,10,1.2540230690695882,0.2870940163748721,983924.6895620108,8650000.0,7666075.310437989,0.0,579.220930445664,0,19
B1,Alta demanda con furgonetas,,210,9,1.1968361497589064,0.25397719739254976,980639.391738998,9350000.0,8369360.608261002,0.0,575.1143081668981,0,21
B1,Alta demanda con furgonetas,,210,0,1.058609655220565,0.2616610627982031,996688.1805352743,9300000.0,8303311.819464725,0.0,595.1752941622434,0,21
B1,Alta demanda con furgonetas,,190,4,1.1344566602758226,0.2714292231298183,957377.3200347545,8300000.0,7342622.679965246,0.0,546.0367185365936,0,19
B1,Alta demanda con furgonetas,,200,5,1.1603021471403074,0.29966014993408074,961573.5071914615,8850000.0,7888426.4928085385,0.0,551.2819524824774,0,20
B1,Alta demanda con furgonetas,,170,6,1.3412721390781024,0.3287447380027884,911400.0131002561,7400000.0,6488599.986899744,0.0,488.5650848684708,0,17
B1,Alta demanda con furgonetas,,190,4,1.1366958015602735,0.2969578944681603,950340.0865714019,8600000.0,7649659.913428598,0.0,537.2401767074028,0,19
B1,Alta demanda con furgonetas,,200,9,1.0971662192074774,0.23774978512695186,971214.079759453,8750000.0,7778785.9202405475,0.0,563.3326681924665,0,20
B1,Alta demanda con furgonetas,,190,0,1.1443340817191308,0.3004914979255849,947021.8095369022,8800000.0,7852978.190463098,0.0,533.0923304142783,0,19
B1,Alta demanda con furgonetas,,200,6,1.200146107233489,0.2774182628988877,998613.1372901199,9450000.0,8451386.86270988,0.0,597.5814901058008,0,20
B1,Alta demanda con furgonetas,,190,8,1.128970028729234,0.2718641414401709,928437.7474990234,8850000.0,7921562.252500976,0.0,509.86225286692974,0,19
B1,Alta demanda con furgonetas,,170,6,1.3104929339059066,0.30442992335938385,927359.1510716906,7700000.0,6772640.848928309,0.0,508.51400733276387,0,17
B1,Alta demanda con furgonetas,,210,8,1.1396492905375881,0.25633722126690045,987354.6842864348,9350000.0,8362645.315713565,0.0,583.5084238511943,0,21
B1,Alta demanda con furgonetas,,210,5,1.2793371740022002,0.23842348558495743,1022600.1119086494,9350000.0,8327399.888091351,0.0,627.5652083789623,0,21
B1,Alta demanda con furgonetas,,200,6,1.1823403025574462,0.2742356756581039,982758.6270581312,9150000.0,8167241.372941868,0.0,577.7633523158145,0,20
B1,Alta demanda con furgonetas,,180,8,1.109410869512118,0.2736227996573376,919242.3375974192,8250000.0,7330757.6624025805,0.0,498.36799048992475,0,18
B1,Alta demanda con furgonetas,,200,9,1.2770448227239315,0.2766284459204218,970684.929168544,9650000.0,8679315.070831455,0.0,562.6712299538306,0,20
B1,Alta demanda con furgonetas,,220,7,1.1951693651703008,0.26124947968782436,1002407.6943430823,10300000.0,9297592.305656917,0.0,602.3246864220037,0,22
B1,Alta demanda con furgonetas,,200,2,1.1980155014314868,0.25378997892191363,987260.0137316266,9550000.0,8562739.986268373,0.0,583.3900856576838,0,20
B1,Alta demanda con furgonetas,,180,1,1.1623129918309383,0.3116440872219983,927891.7744228421,8350000.0,7422108.225577158,0.0,509.17978652170314,0,18
B1,Alta demanda con furgonetas,,200,2,1.2609586592115467,0.2739594699079681,965420.5617432556,9100000.0,8134579.438256744,0.0,556.0907706722205,0,20
B1,Alta demanda con furgonetas,,190,3,1.2085509079546946,0.284696880631779,929273.5388269942,8000000.0,7070726.461173005,0.0,510.9069920268933,0,19
B1,Alta demanda con furgonetas,,190,8,1.2059990196125498,0.26656708601959944,956246.4355310742,8550000.0,7593753.564468926,0.0,544.6231129069928,0,19
B1,Alta demanda con furgonetas,,180,5,1.2703041738582006,0.2834091646710593,944904.8113558698,7800000.0,6855095.18864413,0.0,530.4460826879879,0,18
B1,Alta demanda con furgonetas,,200,2,1.2502654023776933,0.2920177135138416,987765.7093690567,9100000.0,8112234.290630943,0.0,584.0222052044713,0,20
B1,Alta demanda con furgonetas,,190,7,1.3308934572454296,0.29882090125580835,957087.578690627,8150000.0,7192912.421309373,0.0,545.6745418564346,0,19
B1,Alta demanda con furgonetas,,210,3,1.339643598499474,0.2577627310353439,1018556.5982897813,9500000.0,8481443.40171022,0.0,622.5108163553774,0,21
B1,Alta demanda con furgonetas,,220,4,1.176958624170041,0.2259310422529346,1027583.279890395,10250000.0,9222416.720109604,0.0,633.7941683561446,0,22
B1,Alta demanda con furgonetas,,200,5,1.3026546828270418,0.27296997325900846,977554.7121863483,8800000.0,7822445.287813651,0.0,571.258458726086,0,20
B1,Alta demanda con furgonetas,,200,8,1.241157986645347,0.25795557340867814,978256.4758683953,9000000.0,8021743.5241316045,0.0,572.135663328645,0,20
B1,Alta demanda con furgonetas,,180,3,1.2784454281160802,0.2707723097784648,935967.1276895866,8100000.0,7164032.872310413,0.0,519.2739781051337,0,18
B1,Alta demanda con furgonetas,,200,11,1.2231677918074144,0.25677923145006865,974032.8026354342,9200000.0,8225967.197364566,0.0,566.8560717874434,0,20
B1,Alta demanda con furgonetas,,200,3,1.1013613387295076,0.25050522877091386,984212.7825035168,8900000.0,7915787.217496484,0.0,579.5810466225464,0,20
B1,Alta demanda con furgonetas,,190,3,1.1168054695938847,0.27884149925762686,955944.9261735447,9000000.0,8044055.0738264555,0.0,544.2462262100814,0,19
B1,Alta demanda con furgonetas,,190,3,1.2101783066368772,0.28737589979876144,963824.3447318634,7900000.0,6936175.655268136,0.0,554.0954994079798,0,19
B1,Alta demanda con furgonetas,,210,5,1.1552758797015357,0.24479516800984782,989021.0948809973,9700000.0,8710978.905119002,0.0,585.5914370943972,0,21
B1,Alta demanda con furgonetas,,170,5,1.4167828457301008,0.3299643838437622,939408.7484528786,7900000.0,6960591.251547121,0.0,523.576004059249,0,17
B1,Alta demanda con furgonetas,,190,1,1.158055439969673,0.27235998074559653,944758.9542628527,8450000.0,7505241.045737147,0.0,530.2637613217164,0,19
B1,Alta demanda con furgonetas,,200,4,1.1485621747640486,0.24921318632422348,984075.5486765569,9000000.0,8015924.451323443,0.0,579.4095043388469,0,20
B1,Alta demanda con furgonetas,,180,6,1.2577686322343538,0.28919745101552213,915387.1323386488,7200000.0,6284612.867661351,0.0,493.54898391646174,0,18
B1,Alta demanda con furgonetas,,200,2,1.255585497653282,0.25870174097369,982028.5552876721,8950000.0,7967971.444712328,0.0,576.8507626027408,0,20
B1,Alta demanda con furgonetas,,200,0,1.1220937692968254,0.278586429244927,962125.5908464342,9600000.0,8637874.409153566,0.0,551.9720570511936,0,20
B1,Alta demanda con furgonetas,,160,6,1.263199409378802,0.35017705090922124,893396.2278893944,7100000.0,6206603.772110606,0.0,466.06035335489366,0,16
B1,Alta demanda con furgonetas,,180,8,1.2456411987790996,0.2980571590319536,930339.5730657158,8700000.0,7769660.426934284,0.0,512.2395348252953,0,18
B1,Alta demanda con furgonetas,,190,10,1.1126360231140182,0.28012082796565757,931050.5187479225,9250000.0,8318949.481252078,0.0,513.1282169280541,0,19
B1,Alta demanda con furgonetas,,170,3,1.162632082652267,0.2764522470021022,890471.513256885,6950000.0,6059528.486743115,0.0,462.40446006425714,0,17
B1,Alta demanda con furgonetas,,210,2,1.0877284925623043,0.2668496596242818,972390.5533859916,9500000.0,8527609.446614008,0.0,564.8032602256403,0,21
B1,Alta demanda con furgonetas,,180,1,1.2291029473589536,0.3060936717775991,921940.9803673408,7550000.0,6628059.019632659,0.0,501.741293952327,0,18
B1,Alta demanda con furgonetas,,180,8,1.2149694644208413,0.25692921436356336,925038.3954966636,7400000.0,6474961.604503336,0.0,505.6130628639803,0,18
B1,Alta demanda con furgonetas,,180,9,1.2931395714243192,0.2903869256245107,945975.5836727652,8450000.0,7504024.416327234,0.0,531.784548084107,0,18
B1,Alta demanda con furgonetas,,200,5,1.1570926289336072,0.29319127023896413,946975.4226892312,8900000.0,7953024.577310769,0.0,533.0343468546898,0,20
B1,Alta demanda con furgonetas,,180,9,1.2799336524357383,0.2794207344177275,943032.3220347373,8550000.0,7606967.677965263,0.0,528.1054710365722,0,18
B1,Alta demanda con furgonetas,,180,4,1.14459761670392,0.27936555226730425,921181.6084677031,8600000.0,7678818.391532297,0.0,500.79207907777953,0,18
B1,Alta demanda con furgonetas,,190,5,1.3365053019221207,0.2710184648581915,989267.3077406645,8500000.0,7510732.692259336,0.0,585.8992031689818,0,19
B1,Alta demanda con furgonetas,,190,4,1.1116737520380748,0.27612863644400626,926084.345110942,8600000.0,7673915.654889058,0.0,506.92049988182805,0,19
B1,Alta demanda con furgonetas,,220,7,1.0462899544108253,0.2534180053107691,977269.0071473619,9550000.0,8572730.992852638,0.0,570.901327427353,0,22
B1,Alta demanda con furgonetas,,180,2,1.3556142483517784,0.2756074479330951,952079.499477215,8100000.0,7147920.500522785,0.0,539.4144428396695,0,18
B1,Alta demanda con furgonetas,,210,7,1.1778620693154198,0.25287367296649627,993807.7541255007,9800000.0,8806192.2458745,0.0,591.5747611500268,0,21
B1,Alta demanda con furgonetas,,240,8,1.1768330039357628,0.24806459002744655,1086588.9813853041,11050000.0,9963411.018614696,0.0,707.5512952247808,0,24
B1,Alta demanda con furgonetas,,180,6,1.2470204366407658,0.284581433637293,938390.9775276606,8900000.0,7961609.02247234,0.0,522.3037904027265,0,18
B1,Alta demanda con furgonetas,,160,1,1.161455222580717,0.2924409987817068,861696.0866465508,7000000.0,6138303.913353449,0.0,426.435176801339,0,16
B1,Alta demanda con furgonetas,,200,5,1.114152875664311,0.2612398093149994,976236.4481294308,9600000.0,8623763.55187057,0.0,569.6106286549398,0,20
B1,Alta demanda con furgonetas,,220,5,1.1777666510962421,0.2714239891408805,1012328.1323882582,9300000.0,8287671.867611742,0.0,614.7252339784734,0,22
B1,Alta demanda con furgonetas,,190,4,1.3749700277227952,0.28482096655710465,983791.6666187306,8400000.0,7416208.333381269,0.0,579.0546517665639,0,19
B1,Alta demanda con furgonetas,,200,3,1.1801490643780255,0.25684988471476117,955984.5698266797,9000000.0,8044015.430173321,0.0,544.2957807765002,0,20
B1,Alta demanda con furgonetas,,190,8,1.1831064127098858,0.2681330318892365,942025.6459116944,8200000.0,7257974.3540883055,0.0,526.8471258827686,0,19
B1,Alta demanda con furgonetas,,200,5,1.2624173667933423,0.28401551839475714,966477.5777302651,9000000.0,8033522.422269735,0.0,557.4120406559823,0,20
B1,Alta demanda con furgonetas,,220,9,1.1776714311517178,0.2616584626975912,1014328.4401316735,10350000.0,9335671.559868326,0.0,617.2256186577423,0,22
B1,Alta demanda con furgonetas,,200,3,1.1542863879415821,0.24993837397676483,967203.4333545731,9150000.0,8182796.566645427,0.0,558.3193601863671,0,20
B1,Alta demanda con furgonetas,,200,3,1.1766813645287717,0.2876505069731366,962604.3660247131,9000000.0,8037395.633975287,0.0,552.5705260240421,0,20
B1,Alta demanda con furgonetas,,200,3,1.1817599855906258,0.25879144725622044,965704.4260441356,8800000.0,7834295.573955865,0.0,556.4456010483202,0,20
B1,Alta demanda con furgonetas,,210,5,1.222572581226845,0.26484693935104014,1013250.069561934,9400000.0,8386749.930438066,0.0,615.8776554455682,0,21
B1,Alta demanda con furgonetas,,210,6,1.1531058904406915,0.2678686145035381,992106.635588805,9750000.0,8757893.364411196,0.0,589.4483629791569,0,21
B1,Alta demanda con furgonetas,,190,8,1.2862788030935397,0.29021962170929283,958639.0472668891,8250000.0,7291360.952733111,0.0,547.6138775767623,0,19
B1,Alta demanda con furgonetas,,220,5,1.2265552493044585,0.2507207140771487,1055548.6855149176,9450000.0,8394451.314485082,0.0,668.750925386798,0,22
B1,Alta demanda con furgonetas,,180,9,1.1276113249140636,0.27558353084154413,917492.0858923608,8300000.0,7382507.914107639,0.0,496.18017585860184,0,18
B1,Alta demanda con furgonetas,,200,0,1.2000279732696117,0.2727594596427615,971197.9517153508,8900000.0,7928802.048284649,0.0,563.3125081373391,0,20
B1,Alta demanda con furgonetas,,180,7,1.3022322124139003,0.26901899193463275,948451.5183575111,7950000.0,7001548.481642488,0.0,534.8794664400399,0,18
B1,Alta demanda con furgonetas,,200,2,1.2297822046085216,0.25497814781179207,991526.0717259991,9700000.0,8708473.928274,0.0,588.7226581506494,0,20
B1,Alta demanda con furgonetas,,190,3,1.2857612551817725,0.2698959177224998,973191.0334005351,9200000.0,8226808.966599464,0.0,565.8038602438198,0,19
B1,Alta demanda con furgonetas,,190,8,1.2477643909434937,0.26186784433564186,948304.5432914251,8850000.0,7901695.456708575,0.0,534.6957476074323,0,19
B1,Alta demanda con furgonetas,,170,2,1.1026238373619872,0.2789304977111493,896108.3779767791,7650000.0,6753891.622023221,0.0,469.4505409641248,0,17
B1,Alta demanda con furgonetas,,180,9,1.2669263571867375,0.28599122515884706,927137.1330821057,8050000.0,7122862.866917894,0.0,508.2364848457823,0,18
B1,Alta demanda con furgonetas,,210,6,1.276301224999073,0.2541424572455741,1012821.1753907604,9850000.0,8837178.824609239,0.0,615.3415377316014,0,21
B1,Alta demanda con furgonetas,,180,5,1.2559880790072084,0.26934100374711156,953286.6835753677,8550000.0,7596713.316424632,0.0,540.9234229623601,0,18
B1,Alta demanda con furgonetas,,180,2,1.1665746165020008,0.2991214004544238,933247.1510828562,8100000.0,7166752.848917143,0.0,515.8740073467205,0,18
B1,Alta demanda con furgonetas,,180,5,1.2468767998569315,0.3242935938730423,908056.3722873719,7950000.0,7041943.627712628,0.0,484.38553385236565,0,18
B1,Alta demanda con furgonetas,,220,6,1.2194628501735219,0.2547262048654006,1020764.4857028761,9850000.0,8829235.514297124,0.0,625.2706756217461,0,22
B1,Alta demanda con furgonetas,,180,8,1.1968908847707707,0.29043551613383556,934106.802584111,7850000.0,6915893.197415889,0.0,516.9485717232897,0,18
B1,Alta demanda con furgonetas,,180,10,1.2479600316995485,0.30721361902963795,924505.1565057801,8000000.0,7075494.84349422,0.0,504.9465141253757,0,18
B1,Alta demanda con furgonetas,,210,2,1.1976904198141718,0.25146072560551835,1011461.4419510618,9950000.0,8938538.558048937,0.0,613.6418709319778,0,21
B1,Alta demanda con furgonetas,,200,5,1.1400986871785757,0.27049194746598404,950811.2199238638,8900000.0,7949188.780076136,0.0,537.8290933979805,0,20
B1,Alta demanda con furgonetas,,200,11,1.3248648749771261,0.2692555628044594,974623.1373065084,8500000.0,7525376.862693491,0.0,567.5939901262857,0,20
B1,Alta demanda con furgonetas,,170,7,1.2540730680765386,0.33057724377912134,915430.4754447867,7950000.0,7034569.524555214,0.0,493.60316279913445,0,17
B1,Alta demanda con furgonetas,,200,5,1.215075613921647,0.2610288245077678,1005640.5358217522,8100000.0,7094359.464178247,0.0,606.3657382703407,0,20
B1,Alta demanda con furgonetas,,180,6,1.2625680067565974,0.26858455571806233,928358.0637297849,8200000.0,7271641.936270215,0.0,509.76264815538167,0,18
B1,Alta demanda con furgonetas,,200,5,1.1733742472573772,0.24329123990003787,982471.0835678309,8900000.0,7917528.916432169,0.0,577.4039229529391,0,20
B1,Alta demanda con furgonetas,,190,12,1.2828819328589636,0.27643740755366236,961763.3257854863,8350000.0,7388236.674214514,0.0,551.519225725008,0,19
B1,Alta demanda con furgonetas,,170,9,1.0869119164339032,0.29217611296518875,897191.3611740434,7400000.0,6502808.638825957,0.0,470.80426996070526,0,17
B1,Alta demanda con furgonetas,,190,5,1.2580431155902427,0.2907898747737349,965940.8989225647,8750000.0,7784059.101077436,0.0,556.7411921463558,0,19
